,Unnamed: 0,id,bedroom,bathroom,building_area,land_area,price,latitude,longitude,log_price
0,1,744059,2,1,50,60,850000000,-7.31986379999999,112.8071449,20.560746908625106
1,2,21285,2,2,50,60,500000000,-7.2574719,112.7520883,20.030118658386463
2,3,513555,2,2,50,74,1300000000,-7.2739158,112.6596183,20.985630102183134
3,5,204915,2,1,50,85,665000000,-7.26930929999999,112.7167191,20.315297600123888
4,6,238036,2,1,50,60,775000000,-7.3342386,112.7998421,20.468373588607943
5,7,115111,2,2,50,106,1142000000,-7.3067283,112.8093932,20.856046949055887
6,8,723589,2,2,50,60,500000000,-7.2412592,112.7377395,20.030118658386463
7,9,982951,2,2,50,55,890000000,-7.3029175,112.6293533,20.606732021814054
8,10,427826,2,1,50,100,650000000,-7.33616899999999,112.8135304,20.292482922392416
9,12,113630,3,2,50,72,800000000,-7.24077949999999,112.6168852,20.5001222868822
10,14,814072,2,1,50,85,665000000,-7.278219,112.7558887,20.315297600123888
11,16,497853,3,2,50,72,500000030,-7.3380871,112.7837649,20.030118718386465
12,18,88827,2,2,50,74,990000000,-7.27377329999999,112.6522051,20.71321550210301
13,22,724423,2,1,50,44,790000000,-7.3397444,112.8018631,20.487543504691164
14,23,528171,2,1,50,60,775000000,-7.3310442,112.7777064,20.468373588607943
15,24,642690,3,1,50,72,525000000,-7.2213487,112.6085192,20.078908822460658
16,27,306855,4,1,50,45,855000000,-7.3118382,112.7988106,20.566612028070626
17,28,83813,1,2,50,74,990000000,-7.2712615,112.6592375,20.71321550210301
18,29,111897,2,2,50,32,500000000,-7.3221929,112.7985936,20.030118658386463
19,30,772011,2,1,50,65,675000000,-7.3317091,112.8050761,20.330223250318284
20,32,89976,1,2,50,74,1120000000,-7.2742866,112.6535713,20.83659452314627
21,36,827512,2,1,50,102,1100000000,-7.3309516,112.6921501,20.818576017659826
22,37,69419,2,1,50,81,690000000,-7.32609709999999,112.8135304,20.352202157004854
23,38,666020,3,2,50,120,2600000000,-7.28295129999999,112.6762566,21.678777282358464
24,41,418819,2,1,50,95,750000000,-7.2541395,112.7703313,20.435583765827964
25,45,986478,2,2,50,62,1000000000,-7.2666095,112.7681843,20.72326583794641
26,48,154424,2,1,50,284,5500000000,-7.2937645,112.7623327,22.428013929366653
27,49,435942,3,2,50,50,675000000,-7.33916339999999,112.8045928,20.330223250318284
28,51,785517,2,1,50,61,770750000,-7.3393651,112.803328,20.462874626027972
29,56,73365,1,1,50,50,750000000,-7.2633794,112.7830675,20.435583765827964
30,58,846232,2,1,50,48,575000000,-7.331618,112.8052838,20.169880600500754
31,59,834854,3,2,50,76,900000000,-7.3386128,112.7681726,20.617905322399697
32,61,792718,3,2,50,55,698900000,-7.25015999999999,112.771233,20.365018229878178
33,64,426817,2,1,50,100,750000000,-7.3262944,112.8050006,20.435583765827964
34,67,101557,1,2,50,74,1200000000,-7.2791977,112.6526416,20.905587394573697
35,69,268902,2,2,50,40,800000000,-7.3405087,112.8089894,20.5001222868822
36,70,827455,3,1,50,88,675000000,-7.3221655,112.7810999,20.330223250318284
37,71,562469,2,1,50,90,760000000,-7.3069071,112.6526457,20.44882899256044
40,80,458981,2,1,50,100,800000000,-7.33749,112.8054113,20.5001222868822
41,82,304401,2,1,50,60,875000000,-7.2529965,112.7561795,20.589734445464746
43,85,303062,2,1,50,78,975000000,-7.329325,112.7961745,20.69794802998776
44,86,187083,2,2,50,55,970000000,-7.2888808,112.644871,20.69280663049263
45,87,869018,3,2,50,55,700000000,-7.3382268,112.8019217,20.36659089443625
46,99,38056,2,2,50,72,850000000,-7.2515025,112.6276695,20.560746908625106
47,101,790120,2,2,50,72,700000000,-7.3309909,112.7688416,20.36659089443625
48,105,720448,2,1,50,91,1150000000,-7.3014084,112.7953492,20.863027780191135
49,106,143967,2,1,50,34,600000000,-7.2570376,112.7642757,20.212440214847085
50,111,230926,2,2,50,54,900000000,-7.2372206,112.7786682,20.617905322399697
51,113,690238,2,1,50,72,850000000,-7.3343398,112.7854357,20.560746908625106
52,115,941396,2,1,50,60,750000000,-7.337327,112.8000532,20.435583765827964
53,117,687717,2,1,50,55,550000000,-7.3299026,112.7950965,20.125428838008972
54,119,845032,7,3,50,50,850000000,-7.2732448,112.7658623,20.560746908625106
55,122,897030,2,1,50,90,1000000000,-7.2521271,112.6277905,20.72326583794641
56,123,58074,2,1,50,180,825000000,-7.2712738,112.7315995,20.530893945511075
57,128,87384,2,1,50,100,575000000,-7.3323638,112.7893241,20.169880600500754
58,130,286854,2,1,50,100,625000000,-7.3331811,112.8036373,20.253262209300676
59,132,687912,2,2,50,52,600000000,-7.30365009999999,112.6343081,20.212440214847085
60,133,991453,2,1,50,50,600000000,-7.3330855,112.7813632,20.212440214847085
61,134,161638,2,1,50,72,1050000000,-7.2403331,112.7935011,20.772056002068222
62,135,797887,2,1,50,48,625000000,-7.3320224,112.7907371,20.253262209300676
63,137,841836,2,1,50,60,775000000,-7.2663122,112.706274,20.468373588607943
64,138,928566,1,2,50,72,990000000,-7.2585735,112.6230987,20.71321550210301
65,142,911381,1,2,50,74,1125000000,-7.27825959999999,112.6705194,20.841048873491683
66,145,199188,2,2,50,90,1250000000,-7.2869627,112.7778143,20.94640938906062
67,149,454374,1,1,50,83,850000000,-7.3346174,112.7479862,20.560746908625106
68,150,357372,2,2,50,48,770000000,-7.3353421,112.8057173,20.461901074110703
69,151,896761,2,2,50,60,1309000000,-7.29559969999999,112.8125293,20.992529324638117
70,156,422318,2,1,50,72,650000000,-7.3392822,112.7882235,20.292482922392416
71,159,757166,2,1,50,100,750000000,-7.3247814,112.8166559,20.435583765827964
72,165,373257,2,1,50,100,775000000,-7.34352999999999,112.805389,20.468373588607943
74,171,212218,2,1,50,97,1150000000,-7.2566603,112.6325262,20.863027780191135
75,172,620202,2,1,50,72,700000000,-7.2558623,112.6469468,20.36659089443625
76,175,362621,2,1,50,139,1150000000,-7.3097496,112.6564641,20.863027780191135
77,181,535546,2,1,50,100,775000000,-7.3152135,112.7977095,20.468373588607943
78,182,177813,3,1,50,105,950000000,-7.3084524,112.7772283,20.671972543611492
79,189,375846,2,1,50,60,775000000,-7.3386145,112.7959488,20.468373588607943
80,195,730544,2,1,50,30,600000000,-7.2534998,112.7924409,20.212440214847085
81,196,99679,3,2,50,78,1350000000,-7.3413393,112.7887262,21.02337043013749
82,200,996511,2,4,50,140,1150000000,-7.3108452,112.7924365,20.863027780191135
84,218,909657,2,1,50,100,750000000,-7.327823,112.7860003,20.435583765827964
85,232,359849,3,2,51,40,1195000000,-7.29079499999999,112.67372,20.901412023166703
86,242,534165,2,1,51,83,925000000,-7.2402143,112.772884,20.64530429655778
87,245,687822,2,2,51,65,1058000000,-7.232734,112.7685276,20.7796461713277
88,249,576749,2,2,52,98,825000000,-7.3036816,112.8100421,20.530893945511075
89,252,89515,2,1,52,63,550000000,-7.3321059,112.700315,20.125428838008972
90,253,500318,2,2,52,50,690000000,-7.30618279999999,112.6614621,20.352202157004854
91,262,470072,2,2,52,65,961818182,-7.2331128,112.7711837,20.684335991806925
92,268,545961,2,2,52,112,1100000000,-7.31226529999999,112.6943559,20.818576017659826
93,269,694955,2,2,52,55,825000000,-7.3016264,112.6332737,20.530893945511075
94,271,132948,2,1,52,52,575000000,-7.2832748,112.6842114,20.169880600500754
95,277,654024,3,2,52,72,600000000,-7.259079,112.6446726,20.212440214847085
96,280,106079,2,2,52,50,765900000,-7.3139177,112.6985901,20.456562172185475
97,287,711444,2,2,53,53,1000000000,-7.2709603,112.7375583,20.72326583794641
98,291,583709,2,2,53,40,650000000,-7.2719005,112.7196817,20.292482922392416
99,300,833614,2,1,53,96,1689000000,-7.3160439,112.718192,21.24740247536414
100,311,970179,3,1,54,90,800000000,-7.33659599999999,112.8018918,20.5001222868822
101,312,882965,2,1,54,120,1100000000,-7.23568429999999,112.6085386,20.818576017659826
102,315,578005,6,3,54,350,4999000000,-7.2692816,112.7699341,22.332503729577883
103,322,312283,2,2,54,112,1800000000,-7.3154135,112.7301098,21.311052502404085
104,324,169113,1,1,54,27,400000000,-7.2404235,112.7789584,19.806975107572256
105,325,478440,3,1,54,112,1500000000,-7.31189,112.7224254,21.12873094572124
106,326,543485,4,2,54,120,1250000000,-7.3206143,112.778134,20.94640938906062
107,327,801029,2,1,54,120,800000000,-7.2508162,112.630238,20.5001222868822
108,328,339574,2,1,54,84,900000000,-7.3242266,112.7898204,20.617905322399697
109,333,350165,2,1,54,72,675000000,-7.2757556,112.7345509,20.330223250318284
110,334,225685,3,1,54,117,1300000000,-7.2777439,112.6847902,20.985630102183134
111,339,42349,3,2,54,54,400000000,-7.23951229999999,112.7446446,19.806975107572256
112,344,944245,2,1,54,90,950000000,-7.33031499999999,112.773904,20.671972543611492
113,345,906548,2,1,54,90,875000000,-7.3186281,112.6799594,20.589734445464746
114,348,290102,2,1,54,120,1100000000,-7.3370504,112.7733106,20.818576017659826
115,354,49643,2,2,54,72,2000000000,-7.2724284,112.6859454,21.416413018006356
116,356,10120,2,2,54,60,750000000,-7.2585437,112.7822485,20.435583765827964
117,357,420466,3,2,54,126,1100000000,-7.3256663,112.7000683,20.818576017659826
118,361,458672,2,1,54,72,950000000,-7.28289099999999,112.761647,20.671972543611492
119,364,766957,3,1,54,117,1300000000,-7.2757188,112.682589,20.985630102183134
120,369,948343,2,2,55,59,695000000,-7.32560909999999,112.6502684,20.359422404967916
121,370,271625,2,3,55,40,900000000,-7.3132161,112.7895163,20.617905322399697
122,375,768941,3,1,55,100,725000000,-7.2980894,112.7820109,20.40168221419826
123,376,678555,2,2,55,48,815000000,-7.2881839,112.8165095,20.51869867243213
124,382,301586,2,2,55,60,600000000,-7.24961,112.6625899,20.212440214847085
125,385,951941,2,2,55,48,815000000,-7.30082739999999,112.7792388,20.51869867243213
126,389,888835,2,1,55,55,600000000,-7.2546115,112.7794895,20.212440214847085
127,397,649627,2,2,55,50,875000000,-7.2760882,112.6444829,20.589734445464746
128,401,35783,2,1,55,100,700000000,-7.3261254,112.8055647,20.36659089443625
129,403,371426,3,1,55,75,700000000,-7.3172147,112.8056064,20.36659089443625
130,404,121177,2,3,55,80,750000000,-7.3356975,112.7954852,20.435583765827964
131,412,89987,2,2,55,60,695000000,-7.25624359999999,112.7867027,20.359422404967916
132,418,776272,2,1,55,72,1000000000,-7.2799289,112.8060824,20.72326583794641
133,420,51082,3,2,55,40,625000000,-7.3365882,112.7686026,20.253262209300676
134,422,540156,3,1,55,100,875000000,-7.2471867,112.7086471,20.589734445464746
135,423,61986,3,1,55,45,550000000,-7.3302197,112.7919279,20.125428838008972
136,429,418405,2,2,55,40,625000000,-7.3323103,112.7956318,20.253262209300676
137,442,980459,1,1,55,324,3200000000,-7.3228608,112.7894046,21.886416647064593
138,443,810590,2,1,55,72,1000000000,-7.26894589999999,112.8029754,20.72326583794641
139,448,594900,2,1,55,100,750000000,-7.3331087,112.8005159,20.435583765827964
140,451,883947,2,2,55,48,815000000,-7.2916772,112.8062924,20.51869867243213
141,460,394602,3,3,55,207,2300000000,-7.2660835,112.7960405,21.556174960316298
142,467,159154,3,2,56,50,740000000,-7.3161648,112.7808672,20.42216074551384
143,471,367049,2,1,56,84,1299000000,-7.2590274,112.792572,20.984860575404696
144,474,288901,3,2,56,56,1050000000,-7.25280339999999,112.7718209,20.772056002068222
145,486,918936,1,1,56,120,1100000000,-7.3394038,112.7990494,20.818576017659826
147,494,709033,2,1,56,120,450000000,-7.2337977,112.732475,19.92475814295086
148,496,143133,2,2,56,73,750555555,-7.28569,112.7006391,20.436324231614506
149,497,101988,2,2,56,55,985000000,-7.2888915,112.6449789,20.70815220015159
150,506,568038,2,1,56,84,1340000000,-7.2605886,112.7911863,21.015935451655498
151,507,62020,2,1,56,84,835000000,-7.2502848,112.6284958,20.542942284012735
152,508,967273,1,1,56,120,1100000000,-7.3352136,112.8002558,20.818576017659826
153,509,473037,2,1,56,105,1400000000,-7.3112866,112.6512266,21.05973807428191
154,518,252443,3,1,56,96,675000000,-7.2624558,112.6634432,20.330223250318284
155,531,674848,1,1,56,120,1100000000,-7.3420044,112.7991479,20.818576017659826
156,535,254312,3,2,56,56,1300000000,-7.32870669999999,112.7204201,20.985630102183134
157,538,191460,1,1,56,120,1100000000,-7.3355297,112.8094401,20.818576017659826
158,545,811735,3,2,57,57,1250000000,-7.3076748,112.7721963,20.94640938906062
159,549,533976,2,2,57,60,685500000,-7.3099288,112.6780918,20.345659058425433
160,554,861559,3,2,58,55,940000000,-7.2774842,112.7423097,20.66139043429215
161,555,22352,2,1,58,75,1400000000,-7.3116072,112.6878768,21.05973807428191
163,559,715162,2,2,58,46,850000000,-7.2476293,112.7817739,20.560746908625106
164,564,74987,2,2,58,46,850000000,-7.2329241,112.7911863,20.560746908625106
165,566,235712,2,2,58,96,1400000000,-7.2684309,112.6898866,21.05973807428191
167,568,826522,3,3,58,50,650000000,-7.316674,112.706274,20.292482922392416
168,573,151801,2,1,58,50,875000000,-7.3137835,112.6684179,20.589734445464746
169,574,809618,2,2,58,46,900000000,-7.2420772,112.7827057,20.617905322399697
170,575,627532,2,2,58,58,1035000000,-7.2779362,112.6819787,20.757667264629927
171,580,980271,2,2,58,60,1050000000,-7.3099781,112.7498646,20.772056002068222
172,581,417975,1,1,59,60,1100000000,-7.327697,112.6883969,20.818576017659826
173,582,296102,2,1,59,96,1290000000,-7.25005709999999,112.800124,20.977908056095185
174,589,902762,3,2,59,96,1500000000,-7.2682064,112.7580663,21.12873094572124
175,603,134767,3,2,60,91,1250000000,-7.2355149,112.7834645,20.94640938906062
176,605,70714,2,1,60,60,400000000,-7.2541796,112.7367716,19.806975107572256
177,606,724866,2,2,60,52,1275000000,-7.2480712,112.6171305,20.966212016341114
178,611,295377,2,2,60,42,785000000,-7.2873667,112.8031406,20.481194277020567
179,612,168501,3,2,60,61,950000000,-7.2448212,112.7798265,20.671972543611492
180,613,983069,2,2,60,45,789000000,-7.34122279999999,112.7891265,20.486276880077575
181,614,181200,2,2,60,193,1300000000,-7.3025029,112.7837381,20.985630102183134
182,620,399850,2,2,60,90,1100000000,-7.2783702,112.6823322,20.818576017659826
183,621,541716,3,2,60,60,750000000,-7.335355,112.795923,20.435583765827964
184,622,955771,3,2,60,72,975000000,-7.3095612,112.8167649,20.69794802998776
185,623,56272,2,2,60,40,450000000,-7.3282907,112.8015721,19.92475814295086
186,625,969246,2,1,60,84,975000000,-7.3147494,112.6968479,20.69794802998776
187,629,526755,2,1,60,30,420000000,-7.3292718,112.6586009,19.85576527162264
188,630,22914,2,2,60,60,1700000000,-7.2864043,112.8135099,21.253894088596816
189,636,666942,3,2,60,90,1200000000,-7.3091005,112.8081641,20.905587394573697
190,638,380670,2,1,60,90,950000000,-7.3309925,112.8001896,20.671972543611492
191,641,658787,2,1,60,112,1300000000,-7.2959883,112.7862673,20.985630102183134
192,647,440103,2,3,60,120,1200000000,-7.3136431,112.6768258,20.905587394573697
193,649,235175,2,2,60,55,850000000,-7.30148079999999,112.7792692,20.560746908625106
194,651,432214,2,2,60,74,2000000000,-7.2928489,112.7140486,21.416413018006356
195,652,174206,2,2,60,40,1190000000,-7.3114375,112.6797837,20.897219144910185
196,656,153315,2,2,60,55,800000000,-7.3068865,112.7746034,20.5001222868822
198,663,650458,2,2,60,44,900000000,-7.3249476,112.6776823,20.617905322399697
199,664,741694,2,1,60,78,790000000,-7.343896,112.793416,20.487543504691164
200,671,336727,3,2,60,45,925000000,-7.2367329,112.7596633,20.64530429655778
201,672,652826,3,2,60,60,700000000,-7.23739119999999,112.6094358,20.36659089443625
202,674,525169,3,1,60,80,775000000,-7.2421643,112.7810545,20.468373588607943
203,682,884702,2,2,60,73,1850000000,-7.3034834,112.694699,21.338451476577184
204,685,638334,2,1,60,40,400000000,-7.2673629,112.6700968,19.806975107572256
205,689,534192,2,2,60,72,1300000000,-7.2469684,112.6164506,20.985630102183134
206,691,667924,2,2,60,84,850000000,-7.221841,112.7685418,20.560746908625106
207,694,788644,2,1,60,135,2600000000,-7.2820529,112.7896966,21.678777282358464
208,699,642786,3,2,60,80,830000000,-7.2854011,112.671924,20.536936259959738
209,706,292413,2,2,60,120,1200000000,-7.3126493,112.6776066,20.905587394573697
210,707,297989,3,1,60,30,650000000,-7.2456751,112.7782403,20.292482922392416
211,709,221989,2,1,60,97,1300000000,-7.3170223,112.7376862,20.985630102183134
213,728,415913,5,1,60,100,750000000,-7.3331495,112.7874622,20.435583765827964
214,729,558741,5,3,60,270,2800000000,-7.3272371,112.7813412,21.75288525448471
215,731,280855,2,1,60,162,1600000000,-7.3240854,112.7816728,21.193269466817146
216,732,452636,2,1,60,200,1450000000,-7.3271083,112.7921763,21.094829394068547
217,733,627072,2,1,60,84,975000000,-7.3185475,112.6953042,20.69794802998776
218,735,446516,2,1,60,105,950000000,-7.237062,112.6337727,20.671972543611492
220,746,154455,3,1,60,72,1000000000,-7.33184279999999,112.6833083,20.72326583794641
221,748,480854,2,1,60,60,550000000,-7.2395955,112.6268692,20.125428838008972
222,750,751995,3,2,60,105,1250000000,-7.3205925,112.7035046,20.94640938906062
223,751,768879,2,1,60,98,675000000,-7.29131949999999,112.7308564,20.330223250318284
224,755,207961,2,1,60,112,1750000000,-7.3063538,112.6607926,21.28288162545326
225,761,199302,2,1,60,90,1000000001,-7.34234699999999,112.7925065,20.72326583894641
226,768,178332,2,1,60,60,610000000,-7.3055078,112.7985454,20.228969516770974
227,770,84933,2,2,60,45,775000000,-7.34166959999999,112.7887695,20.468373588607943
228,773,988878,2,1,60,84,775000000,-7.31308379999999,112.7968131,20.468373588607943
229,786,981944,2,1,60,84,1200000000,-7.2946714,112.7380471,20.905587394573697
230,788,586075,2,2,60,72,675000000,-7.2652043,112.6752006,20.330223250318284
231,789,309617,2,1,60,90,1875000000,-7.2826153,112.8062727,21.351874496902116
232,795,555686,2,1,60,62,500000000,-7.2294229,112.7754561,20.030118658386463
233,801,816767,3,1,60,100,750000000,-7.3374381,112.7896966,20.435583765827964
234,805,454702,2,2,60,60,1600000000,-7.2517561,112.7903218,21.193269466817146
235,807,602132,3,1,60,84,1150000000,-7.3320972,112.7717324,20.863027780191135
236,808,987600,2,2,60,80,1000000000,-7.2834198,112.8006593,20.72326583794641
237,820,360558,2,1,60,90,950000000,-7.3367624,112.7725265,20.671972543611492
238,821,96708,3,3,60,62,3900000000,-7.2903458,112.6605735,22.08424239033842
239,824,299842,2,1,60,90,675000000,-7.3121882,112.6297874,20.330223250318284
240,837,761065,3,2,61,65,1098000000,-7.22765339999999,112.7718209,20.816756180944495
241,842,159591,3,2,61,126,1150000000,-7.3415553,112.7512453,20.863027780191135
242,843,992122,2,1,61,61,725000000,-7.2924813,112.673892,20.40168221419826
243,844,507175,2,1,61,61,725000000,-7.2924843,112.6727147,20.40168221419826
244,845,890511,3,2,61,52,950000000,-7.30344909999999,112.7658623,20.671972543611492
245,846,982086,3,2,61,72,800000000,-7.2813852,112.7806591,20.5001222868822
246,847,362687,3,2,61,65,1230967800,-7.23350789999999,112.769884,20.93106652702353
247,852,635535,2,1,62,96,1500000000,-7.3156257,112.7227432,21.12873094572124
248,853,307286,2,1,62,200,2250000000,-7.32036629999999,112.757987,21.534196053607182
249,857,806673,3,2,62,54,939000000,-7.2469062,112.7643726,20.6603260382375
250,873,588997,2,2,63,50,895000000,-7.2939709,112.8130641,20.612334277356446
251,874,514484,2,1,63,72,600000000,-7.2547881,112.6573063,20.212440214847085
252,877,476774,3,2,63,48,670000000,-7.27972219999999,112.7677778,20.322788271841823
253,878,899264,3,2,63,48,655000000,-7.3328839,112.8103486,20.300145795126245
254,879,209398,3,2,63,50,739000000,-7.2424293,112.7777795,20.420808480265656
255,882,689670,2,1,63,53,825000000,-7.2493151,112.776399,20.530893945511075
257,896,246248,3,2,63,48,700000000,-7.3336451,112.8104515,20.36659089443625
258,899,605146,2,1,63,60,800000000,-7.2563854,112.6463833,20.5001222868822
260,909,892182,3,2,64,128,850000000,-7.34090089999999,112.7785308,20.560746908625106
261,914,846997,2,1,64,64,785000000,-7.3274228,112.7000258,20.481194277020567
262,917,735421,3,2,64,100,875000000,-7.21123339999999,112.7733106,20.589734445464746
263,922,52549,2,1,65,91,850000000,-7.2505214,112.7679049,20.560746908625106
264,925,973439,2,1,65,84,950000000,-7.3219878,112.7923044,20.671972543611492
265,930,519164,2,1,65,50,1199000000,-7.32200289999999,112.6785167,20.904753713825816
266,931,998266,2,1,65,91,850000000,-7.2525664,112.7690546,20.560746908625106
267,932,955099,3,1,65,90,1200000000,-7.3266297,112.6941582,20.905587394573697
268,941,910747,3,3,65,78,1500000000,-7.2704121,112.8044981,21.12873094572124
269,946,292887,2,1,65,81,500000000,-7.3056628,112.6543941,20.030118658386463
270,949,855877,2,1,65,88,525000000,-7.2412666,112.6347594,20.078908822460658
271,956,432180,2,1,65,50,1200000000,-7.3103928,112.6798988,20.905587394573697
273,976,845773,3,2,65,45,798000000,-7.2298587,112.7707456,20.497619156667216
274,983,323185,3,2,65,90,1100000000,-7.308245,112.799446,20.818576017659826
275,984,42128,2,1,65,100,790000000,-7.3175723,112.7998871,20.487543504691164
276,989,496362,2,2,65,40,895000000,-7.3319305,112.748612,20.612334277356446
277,994,720976,4,2,65,90,500000000,-7.3347639,112.7808837,20.030118658386463
278,997,952688,2,1,65,101,955000000,-7.30665659999999,112.8090763,20.677221899492125
279,1009,469769,2,1,65,100,790000000,-7.305958,112.8135304,20.487543504691164
280,1019,640257,3,2,66,90,995000000,-7.30921949999999,112.8141067,20.71825329612789
281,1020,724833,2,2,66,45,890000000,-7.28360899999999,112.6645602,20.606732021814054
282,1022,272541,2,2,66,90,1850000000,-7.27969659999999,112.658774,21.338451476577184
283,1023,693314,2,2,66,121,2000000000,-7.3145388,112.7841683,21.416413018006356
284,1024,398117,2,2,66,75,1400000000,-7.3040734,112.6586009,21.05973807428191
285,1034,659435,3,2,66,90,930000000,-7.30900349999999,112.8081715,20.650695145186845
286,1035,395091,2,2,66,65,600000000,-7.25072889999999,112.6460927,20.212440214847085
287,1041,846195,3,2,66,45,890000000,-7.2968385,112.700315,20.606732021814054
288,1043,871316,2,2,66,99,900000000,-7.2723024,112.7837381,20.617905322399697
289,1046,195966,2,1,66,106,950000000,-7.26671399999999,112.796091,20.671972543611492
290,1048,156509,3,2,66,110,1900000000,-7.3292573,112.6936726,21.365119723645122
291,1053,207805,2,2,66,54,775000000,-7.3360189,112.7449706,20.468373588607943
292,1063,759324,2,2,67,102,1400000000,-7.32685409999999,112.6915593,21.05973807428191
293,1068,677500,5,5,67,44,1200000000,-7.320326,112.757999,20.905587394573697
294,1069,741635,3,2,67,50,995000000,-7.255401,112.7941655,20.71825329612789
295,1071,984390,2,2,67,67,2200000000,-7.2905936,112.7057338,21.511723197765225
296,1072,55340,3,2,67,50,995000000,-7.2371579,112.758414,20.71825329612789
297,1075,947342,3,2,68,126,1800000000,-7.3168805,112.7156184,21.311052502404085
298,1077,958299,3,2,68,50,1200000000,-7.3201665,112.7696778,20.905587394573697
299,1087,903463,3,2,68,50,1195000000,-7.3283,112.7706771,20.901412023166703
300,1097,603502,3,2,68,50,928040727,-7.2366355,112.7612516,20.64858617771846
301,1100,111969,3,2,68,82,1120000000,-7.3112001,112.6846657,20.83659452314627
302,1103,221300,3,2,68,126,1800000000,-7.3171832,112.7146515,21.311052502404085
303,1113,566890,2,1,69,69,750000000,-7.34251139999999,112.7887143,20.435583765827964
304,1122,709407,2,2,69,72,1200000000,-7.31226499999999,112.6628201,20.905587394573697
305,1125,597612,2,2,69,72,1250000000,-7.263224,112.738802,20.94640938906062
306,1132,257534,2,2,69,50,1308000000,-7.3150496,112.6708716,20.991765090745943
307,1133,631394,2,2,69,50,1500000000,-7.3064359,112.6615805,21.12873094572124
308,1144,658461,2,1,69,105,1300000000,-7.288901,112.8129424,20.985630102183134
309,1157,578850,2,1,70,72,975000000,-7.2637675,112.8014965,20.69794802998776
310,1158,718821,2,2,70,60,750000000,-7.254972,112.7823938,20.435583765827964
311,1161,710044,2,1,70,108,900000000,-7.3308534,112.6896112,20.617905322399697
312,1162,761495,3,2,70,52,799000000,-7.2981715,112.6549071,20.498871504982112
313,1164,482736,2,1,70,126,1400000000,-7.3187442,112.7799265,21.05973807428191
314,1168,378663,2,1,70,96,1000000000,-7.3332971,112.7758407,20.72326583794641
315,1173,13131,2,1,70,73,770000000,-7.3140566,112.7836471,20.461901074110703
316,1177,143480,3,3,70,105,950000000,-7.240392,112.6375811,20.671972543611492
317,1178,680141,2,1,70,114,900000000,-7.342254,112.7504832,20.617905322399697
318,1184,159883,3,2,70,40,700000000,-7.3368916,112.7378452,20.36659089443625
319,1189,95339,2,1,70,96,1000000000,-7.33264589999999,112.7613933,20.72326583794641
320,1198,977562,3,2,70,52,835000000,-7.3369422,112.7941202,20.542942284012735
321,1202,995781,3,2,70,135,1500000000,-7.3404822,112.7162643,21.12873094572124
322,1206,718445,2,2,70,105,1350000000,-7.2760479,112.6418446,21.02337043013749
323,1208,494920,2,2,70,60,1600000000,-7.28913769999999,112.8171969,21.193269466817146
324,1210,388075,2,2,70,47,950000000,-7.3293212,112.7754105,20.671972543611492
325,1218,909862,3,3,70,120,1300000000,-7.312934,112.795549,20.985630102183134
326,1220,349811,3,2,70,70,1350000000,-7.3209563,112.7895635,21.02337043013749
327,1224,495526,3,2,70,216,1600000000,-7.3337001,112.7003036,21.193269466817146
328,1229,262564,2,2,70,72,1500000000,-7.253239,112.6731413,21.12873094572124
329,1233,267954,2,1,70,90,1300000000,-7.2630084,112.8026805,20.985630102183134
330,1235,372771,3,2,70,150,1550000000,-7.316114,112.6826088,21.161520768522728
331,1236,114022,2,1,70,105,2700000000,-7.2501029,112.6308935,21.716517610327063
332,1238,493559,2,1,70,105,1500000000,-7.2762591,112.6446627,21.12873094572124
333,1243,496415,3,3,70,58,850000000,-7.3165777,112.7808723,20.560746908625106
334,1247,295763,2,2,70,35,850000000,-7.3206466,112.7461118,20.560746908625106
335,1250,787768,2,2,70,90,1500000000,-7.2555638,112.6263817,21.12873094572124
336,1255,623983,4,3,70,96,1500000000,-7.3332513,112.7753317,21.12873094572124
337,1258,845560,2,2,70,72,1275000000,-7.2508405,112.6626451,20.966212016341114
338,1264,902907,2,2,70,60,2300000000,-7.2818841,112.8108825,21.556174960316298
339,1267,802601,3,2,70,71,785000000,-7.2754115,112.6613187,20.481194277020567
340,1274,590054,3,2,70,40,700000000,-7.3385184,112.7374392,20.36659089443625
341,1281,29241,2,2,70,54,950000000,-7.2548577,112.6308382,20.671972543611492
342,1289,609600,2,1,70,65,900000000,-7.313003,112.6911133,20.617905322399697
343,1295,762081,2,2,70,52,750000000,-7.2483761,112.7012928,20.435583765827964
344,1297,579168,3,2,70,71,800000000,-7.2583468,112.7824152,20.5001222868822
345,1299,125866,2,2,70,90,2750000000,-7.282603,112.7554346,21.734866748988527
346,1309,696376,3,2,70,58,895000000,-7.3383651,112.7939081,20.612334277356446
347,1312,336278,3,2,70,67,950000000,-7.3193873,112.7151625,20.671972543611492
348,1313,267242,3,1,70,301,3200000000,-7.3396162,112.7764917,21.886416647064593
349,1316,659214,2,2,70,60,1600000000,-7.2876479,112.8134685,21.193269466817146
350,1322,429388,3,2,70,200,2000000000,-7.3202853,112.7560053,21.416413018006356
351,1331,13270,1,1,70,90,2750000000,-7.27284979999999,112.7494759,21.734866748988527
352,1338,179044,2,1,70,105,1200000000,-7.321953,112.7964527,20.905587394573697
353,1340,665330,3,1,70,153,1600000000,-7.3400822,112.7502102,21.193269466817146
354,1343,965914,2,3,70,60,1200000000,-7.3146172,112.7897839,20.905587394573697
355,1344,874399,2,2,70,72,1700000000,-7.24062239999999,112.6727627,21.253894088596816
